pO2,PO4,mscore,State,pCO2,efolding (m),globe_avg_temp (C),dissolved_O2_sur (molkg-1x1E6),file,benthic_anoxia
0.6,1.0,0.012701264334318,Kellwasser,10,0.5,26.68,8.843604518915527,250109.pO2xPO4_5x5e.dat.30,45.52
0.5,1.0,0.0064192607288473,Kellwasser,10,0.5,26.68,8.0798508861335,250109.pO2xPO4_5x5e.dat.20,61.88
0.4,1.0,0.0030350490740908,Kellwasser,10,0.5,26.68,7.458107575075701,250109.pO2xPO4_5x5e.dat.10,72.76
0.3,1.0,8.600251600352313e-05,Kellwasser,10,0.5,26.68,6.93840183885186,250109.pO2xPO4_5x5e.dat.00,89.4
0.7,1.1,0.0149197070548482,Kellwasser,10,0.5,26.68,18.100763554684814,250109.pO2xPO4_5x5e.dat.41,34.73
0.6,1.1,0.0064881809276816,Kellwasser,10,0.5,26.68,16.827309082145803,250109.pO2xPO4_5x5e.dat.31,53.93
0.5,1.1,0.00409917542523,Kellwasser,10,0.5,26.68,15.66069113323465,250109.pO2xPO4_5x5e.dat.21,66.18
0.4,1.1,0.0002450151396957,Kellwasser,10,0.5,26.68,14.5573267218424,250109.pO2xPO4_5x5e.dat.11,75.78
0.3,1.1,4.9798120356818085e-05,Kellwasser,10,0.5,26.68,13.574402146332432,250109.pO2xPO4_5x5e.dat.01,89.21
0.7,1.2,0.0091339325692097,Kellwasser,10,0.5,26.68,27.63714292086661,250109.pO2xPO4_5x5e.dat.42,45.61
0.6,1.2,0.0040803369641596,Kellwasser,10,0.5,26.68,25.92784221633337,250109.pO2xPO4_5x5e.dat.32,59.6
0.5,1.2,0.0020714389384141,Kellwasser,10,0.5,26.68,24.41471406200435,250109.pO2xPO4_5x5e.dat.22,68.92
0.4,1.2,6.0434794583282286e-05,Kellwasser,10,0.5,26.68,23.07923205080442,250109.pO2xPO4_5x5e.dat.12,85.65
0.3,1.2,4.136825497546231e-05,Kellwasser,10,0.5,26.68,21.87180143664591,250109.pO2xPO4_5x5e.dat.02,90.68
0.7,1.3,0.0040504278735406,Kellwasser,10,0.5,26.68,38.29287379630841,250109.pO2xPO4_5x5e.dat.43,52.29
0.6,1.3,0.0020360459624338,Kellwasser,10,0.5,26.68,36.131852539256215,250109.pO2xPO4_5x5e.dat.33,63.62
0.5,1.3,0.0003744738143684,Kellwasser,10,0.5,26.68,34.2383464158047,250109.pO2xPO4_5x5e.dat.23,72.49
0.4,1.3,5.266674350464933e-05,Kellwasser,10,0.5,26.68,32.53836257499643,250109.pO2xPO4_5x5e.dat.13,86.65
0.3,1.3,3.98783584059784e-05,Kellwasser,10,0.5,26.68,30.97818625974469,250109.pO2xPO4_5x5e.dat.03,90.59
0.7,1.4,0.001844998477172,Kellwasser,10,0.5,26.68,50.0476271554362,250109.pO2xPO4_5x5e.dat.44,57.5
0.6,1.4,0.0006210359158293,Kellwasser,10,0.5,26.68,47.41362135973759,250109.pO2xPO4_5x5e.dat.34,66.54
0.5,1.4,6.322747870356531e-05,Kellwasser,10,0.5,26.68,45.05564720602706,250109.pO2xPO4_5x5e.dat.24,74.22
0.4,1.4,4.9083035734053626e-05,Kellwasser,10,0.5,26.68,42.952971853083,250109.pO2xPO4_5x5e.dat.14,87.75
0.3,1.4,3.935659774729981e-05,Kellwasser,10,0.5,26.68,41.05956759303808,250109.pO2xPO4_5x5e.dat.04,90.31
1.2,0.5,0.0082960011724331,Background,1.0,0.5,18.18,149.32654448784888,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.40,0.0
1.1,0.5,0.0125634318997991,Background,1.0,0.5,18.18,135.7504806946963,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.30,0.0
1.0,0.5,0.0214308142778667,Background,1.0,0.5,18.18,122.84782133065164,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.20,0.0
0.9,0.5,0.0631106786413757,Background,1.0,0.5,18.18,111.13318760180846,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.10,0.0
0.8,0.5,0.0921344594558737,Background,1.0,0.5,18.18,101.97709343628958,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.00,0.18
1.2,0.6,0.0263850972030801,Background,1.0,0.5,18.18,176.83193436823785,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.41,0.0
1.1,0.6,0.0624386211379288,Background,1.0,0.5,18.18,163.07388432323933,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.31,0.0
1.0,0.6,0.1050441162006834,Background,1.0,0.5,18.18,149.80236301198602,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.21,0.0
0.9,0.6,0.1291997263006748,Background,1.0,0.5,18.18,137.18195259571075,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.11,0.46
0.8,0.6,0.2331326415502822,Background,1.0,0.5,18.18,125.66665827762336,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.01,0.92
1.2,0.7,0.1150284090803727,Background,1.0,0.5,18.18,204.4309803750366,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.42,0.0
1.1,0.7,0.1334741957307065,Background,1.0,0.5,18.18,190.52713469136503,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.32,0.28
1.0,0.7,0.1854318036894122,Background,1.0,0.5,18.18,177.07073129713535,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.22,0.55
0.9,0.7,0.2877166932337682,Background,1.0,0.5,18.18,164.09906675107777,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.12,1.1
0.8,0.7,0.0208243508875258,Background,1.0,0.5,18.18,151.75256703514606,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.02,1.47
1.2,0.8,0.1605945386377159,Background,1.0,0.5,18.18,232.0639614481479,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.43,0.46
1.1,0.8,0.2493120385364689,Background,1.0,0.5,18.18,218.08102610521016,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.33,0.55
1.0,0.8,0.3387854277922417,Background,1.0,0.5,18.18,204.4996072072536,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.23,1.1
0.9,0.8,0.0125268177122549,Background,1.0,0.5,18.18,191.33284513372928,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.13,1.47
0.8,0.8,0.1379011164773597,Background,1.0,0.5,18.18,178.64935216493905,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.03,2.48
1.2,0.9,0.293251605546876,Background,1.0,0.5,18.18,259.7358834464103,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.44,0.73
1.1,0.9,0.3359147289966053,Background,1.0,0.5,18.18,245.6922666169703,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.34,1.19
1.0,0.9,0.0032115704167344,Background,1.0,0.5,18.18,232.0020430488512,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.24,1.38
0.9,0.9,0.122643244935735,Background,1.0,0.5,18.18,218.73123478144407,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.14,2.48
0.8,0.9,0.0993520660490472,Background,1.0,0.5,18.18,205.85881429724395,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.04,3.21
1.2,0.5,0.0116947451023762,Kellwasser,1.0,0.5,18.18,149.32654448784888,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.40,0.0
1.1,0.5,0.0111092750131127,Kellwasser,1.0,0.5,18.18,135.7504806946963,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.30,0.0
1.0,0.5,0.0108730388195844,Kellwasser,1.0,0.5,18.18,122.84782133065164,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.20,0.0
0.9,0.5,0.0108425892225308,Kellwasser,1.0,0.5,18.18,111.13318760180846,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.10,0.0
0.8,0.5,0.0115771168823243,Kellwasser,1.0,0.5,18.18,101.97709343628958,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.00,0.18
1.2,0.6,0.0109199941035608,Kellwasser,1.0,0.5,18.18,176.83193436823785,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.41,0.0
1.1,0.6,0.0104288073984751,Kellwasser,1.0,0.5,18.18,163.07388432323933,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.31,0.0
1.0,0.6,0.0111156956521334,Kellwasser,1.0,0.5,18.18,149.80236301198602,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.21,0.0
0.9,0.6,0.0125626214412411,Kellwasser,1.0,0.5,18.18,137.18195259571075,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.11,0.46
0.8,0.6,0.0160475132576011,Kellwasser,1.0,0.5,18.18,125.66665827762336,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.01,0.92
1.2,0.7,0.0102953726321469,Kellwasser,1.0,0.5,18.18,204.4309803750366,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.42,0.0
1.1,0.7,0.0113021863570251,Kellwasser,1.0,0.5,18.18,190.52713469136503,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.32,0.28
1.0,0.7,0.0132259731378934,Kellwasser,1.0,0.5,18.18,177.07073129713535,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.22,0.55
0.9,0.7,0.0162839303021907,Kellwasser,1.0,0.5,18.18,164.09906675107777,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.12,1.1
0.8,0.7,0.1606189404820946,Kellwasser,1.0,0.5,18.18,151.75256703514606,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.02,1.47
1.2,0.8,0.0120002181012883,Kellwasser,1.0,0.5,18.18,232.0639614481479,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.43,0.46
1.1,0.8,0.0127664977735248,Kellwasser,1.0,0.5,18.18,218.08102610521016,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.33,0.55
1.0,0.8,0.0165116402838823,Kellwasser,1.0,0.5,18.18,204.4996072072536,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.23,1.1
0.9,0.8,0.1830853501664693,Kellwasser,1.0,0.5,18.18,191.33284513372928,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.13,1.47
0.8,0.8,0.4583818692146663,Kellwasser,1.0,0.5,18.18,178.64935216493905,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.03,2.48
1.2,0.9,0.0135684571069502,Kellwasser,1.0,0.5,18.18,259.7358834464103,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.44,0.73
1.1,0.9,0.0428057470994744,Kellwasser,1.0,0.5,18.18,245.6922666169703,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.34,1.19
1.0,0.9,0.2136141461921377,Kellwasser,1.0,0.5,18.18,232.0020430488512,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.24,1.38
0.9,0.9,0.4825870952079232,Kellwasser,1.0,0.5,18.18,218.73123478144407,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.14,2.48
0.8,0.9,0.6524921553038747,Kellwasser,1.0,0.5,18.18,205.85881429724395,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5a.dat.04,3.21
1.2,1.0,0.3720155808194959,Background,1.0,0.5,18.18,95.15988494968042,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.40,1.19
1.1,1.0,0.005178840267694,Background,1.0,0.5,18.18,89.61083949543536,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.30,1.47
1.0,1.0,0.1210733985438249,Background,1.0,0.5,18.18,84.89287574775517,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.20,2.48
0.9,1.0,0.0949142785155137,Background,1.0,0.5,18.18,80.84876753855497,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.10,3.03
0.8,1.0,0.0745260823219287,Background,1.0,0.5,18.18,77.31209916528314,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.00,5.32
1.2,1.1,0.0065611531692729,Background,1.0,0.5,18.18,116.42662138910964,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.41,1.47
1.1,1.1,0.0795748527587993,Background,1.0,0.5,18.18,109.43933739326894,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.31,2.48
1.0,1.1,0.0913641771169516,Background,1.0,0.5,18.18,103.68508083047344,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.21,2.75
0.9,1.1,0.0688025866991409,Background,1.0,0.5,18.18,98.78275886876509,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.11,4.95
0.8,1.1,0.0551967346097244,Background,1.0,0.5,18.18,94.47151387576014,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,8.26
1.2,1.2,0.0790100644322154,Background,1.0,0.5,18.18,140.43225382920355,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.42,2.02
1.1,1.2,0.0914199488364819,Background,1.0,0.5,18.18,131.1238156631589,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.32,2.66
1.0,1.2,0.0700234157116706,Background,1.0,0.5,18.18,123.97857790347187,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.22,4.4
0.9,1.2,0.0540182966668291,Background,1.0,0.5,18.18,118.04466339526698,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,5.78
0.8,1.2,0.0464453142891721,Background,1.0,0.5,18.18,112.95962030999362,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.02,15.14
1.2,1.3,0.086403324992157,Background,1.0,0.5,18.18,166.57132073305547,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.43,2.66
1.1,1.3,0.0636097527560534,Background,1.0,0.5,18.18,155.43783956672996,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.33,4.04
1.0,1.3,0.0501074588494653,Background,1.0,0.5,18.18,146.08883066102862,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.23,5.32
0.9,1.3,0.0427366692215151,Background,1.0,0.5,18.18,138.77201126888394,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,9.17
0.8,1.3,0.0384818078917724,Background,1.0,0.5,18.18,132.683664560318,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.03,22.66
1.2,1.4,0.0613501322181747,Background,1.0,0.5,18.18,193.45605687703937,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.44,3.76
1.1,1.4,0.0466492501167194,Background,1.0,0.5,18.18,181.6488365875557,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.34,5.14
1.0,1.4,0.0389492630397502,Background,1.0,0.5,18.18,170.70001922547817,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,6.51
0.9,1.4,0.0379059453865646,Background,1.0,0.5,18.18,161.3502827240154,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,15.14
0.8,1.4,0.029771075107662,Background,1.0,0.5,18.18,153.85322330985218,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.04,28.99
1.2,1.0,0.0470746281156235,Kellwasser,1.0,0.5,18.18,95.15988494968042,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.40,1.19
1.1,1.0,0.2342342938498263,Kellwasser,1.0,0.5,18.18,89.61083949543536,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.30,1.47
1.0,1.0,0.5115950836966588,Kellwasser,1.0,0.5,18.18,84.89287574775517,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.20,2.48
0.9,1.0,0.6712186312736985,Kellwasser,1.0,0.5,18.18,80.84876753855497,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.10,3.03
0.8,1.0,0.6428601076221634,Kellwasser,1.0,0.5,18.18,77.31209916528314,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.00,5.32
1.2,1.1,0.2539978316277989,Kellwasser,1.0,0.5,18.18,116.42662138910964,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.41,1.47
1.1,1.1,0.4864578431810749,Kellwasser,1.0,0.5,18.18,109.43933739326894,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.31,2.48
1.0,1.1,0.6995804227804692,Kellwasser,1.0,0.5,18.18,103.68508083047344,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.21,2.75
0.9,1.1,0.6588607094476091,Kellwasser,1.0,0.5,18.18,98.78275886876509,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.11,4.95
0.8,1.1,0.5121404925926122,Kellwasser,1.0,0.5,18.18,94.47151387576014,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,8.26
1.2,1.2,0.5127504010821511,Kellwasser,1.0,0.5,18.18,140.43225382920355,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.42,2.02
1.1,1.2,0.7285729768174144,Kellwasser,1.0,0.5,18.18,131.1238156631589,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.32,2.66
1.0,1.2,0.6679838576582415,Kellwasser,1.0,0.5,18.18,123.97857790347187,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.22,4.4
0.9,1.2,0.5039820133838198,Kellwasser,1.0,0.5,18.18,118.04466339526698,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,5.78
0.8,1.2,0.2873390884650736,Kellwasser,1.0,0.5,18.18,112.95962030999362,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.02,15.14
1.2,1.3,0.7523746949630669,Kellwasser,1.0,0.5,18.18,166.57132073305547,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.43,2.66
1.1,1.3,0.663361675550425,Kellwasser,1.0,0.5,18.18,155.43783956672996,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.33,4.04
1.0,1.3,0.504734813996393,Kellwasser,1.0,0.5,18.18,146.08883066102862,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.23,5.32
0.9,1.3,0.2970004970816384,Kellwasser,1.0,0.5,18.18,138.77201126888394,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,9.17
0.8,1.3,0.181349199374627,Kellwasser,1.0,0.5,18.18,132.683664560318,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.03,22.66
1.2,1.4,0.674309811507022,Kellwasser,1.0,0.5,18.18,193.45605687703937,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.44,3.76
1.1,1.4,0.4852366663177239,Kellwasser,1.0,0.5,18.18,181.6488365875557,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.34,5.14
1.0,1.4,0.3480955035728926,Kellwasser,1.0,0.5,18.18,170.70001922547817,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,6.51
0.9,1.4,0.174695410809979,Kellwasser,1.0,0.5,18.18,161.3502827240154,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,15.14
0.8,1.4,0.127752537804145,Kellwasser,1.0,0.5,18.18,153.85322330985218,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.04,28.99
1.2,1.5,0.0427484571874509,Background,1.0,0.5,18.18,74.15882282657549,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.40,4.77
1.1,1.5,0.0348760338123541,Background,1.0,0.5,18.18,71.35547639336437,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.30,5.5
1.0,1.5,0.0332380369737159,Background,1.0,0.5,18.18,68.86844494147226,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,9.82
0.9,1.5,0.0291417612942582,Background,1.0,0.5,18.18,66.5276893414557,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.10,21.56
0.8,1.5,0.019778294865343,Background,1.0,0.5,18.18,64.47481428040192,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.00,33.49
1.2,1.6,0.0323877731202385,Background,1.0,0.5,18.18,90.74696572497488,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.41,5.32
1.1,1.6,0.0307666716692203,Background,1.0,0.5,18.18,87.4126490089111,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.31,6.61
1.0,1.6,0.0276782087422794,Background,1.0,0.5,18.18,84.43032129434869,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.21,14.86
0.9,1.6,0.0220683749354533,Background,1.0,0.5,18.18,81.7276886664331,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.11,27.61
0.8,1.6,0.0149482186665181,Background,1.0,0.5,18.18,79.32083826744929,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.01,36.97
1.2,1.7,0.0261735826868531,Background,1.0,0.5,18.18,108.51944534806536,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.42,6.06
1.1,1.7,0.0264045678933103,Background,1.0,0.5,18.18,104.54254515934736,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,9.54
1.0,1.7,0.020951708942403,Background,1.0,0.5,18.18,101.07312846230344,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.22,20.46
0.9,1.7,0.0148153919700014,Background,1.0,0.5,18.18,97.93657955015078,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.12,31.47
0.8,1.7,0.0107289883435422,Background,1.0,0.5,18.18,95.1015026657842,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.02,42.84
1.2,1.8,0.0222288482807164,Background,1.0,0.5,18.18,127.4797978112474,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.43,6.61
1.1,1.8,0.0193792179709768,Background,1.0,0.5,18.18,122.87904974073172,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.33,14.04
1.0,1.8,0.0154815928973658,Background,1.0,0.5,18.18,118.78387158503756,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.23,25.14
0.9,1.8,0.0103817711356286,Background,1.0,0.5,18.18,115.1013348135166,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.13,34.68
0.8,1.8,0.0040252934332066,Background,1.0,0.5,18.18,111.84769391547889,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.03,45.41
1.2,1.9,0.0180808782849342,Background,1.0,0.5,18.18,147.65365631319582,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.44,8.99
1.1,1.9,0.0147281329584174,Background,1.0,0.5,18.18,142.2919740434736,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.34,17.98
1.0,1.9,0.0110680693669517,Background,1.0,0.5,18.18,137.60320143774152,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.24,29.54
0.9,1.9,0.006966994223999,Background,1.0,0.5,18.18,133.38844291865826,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.14,37.71
0.8,1.9,0.0012705349054557,Background,1.0,0.5,18.18,129.59515152033418,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.04,48.72
1.2,1.5,0.460949806789761,Kellwasser,1.0,0.5,18.18,74.15882282657549,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.40,4.77
1.1,1.5,0.3472370264674205,Kellwasser,1.0,0.5,18.18,71.35547639336437,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.30,5.5
1.0,1.5,0.1884808979049894,Kellwasser,1.0,0.5,18.18,68.86844494147226,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,9.82
0.9,1.5,0.1254708261132041,Kellwasser,1.0,0.5,18.18,66.5276893414557,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.10,21.56
0.8,1.5,0.0897154991172826,Kellwasser,1.0,0.5,18.18,64.47481428040192,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.00,33.49
1.2,1.6,0.3256952598944208,Kellwasser,1.0,0.5,18.18,90.74696572497488,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.41,5.32
1.1,1.6,0.1877507632313054,Kellwasser,1.0,0.5,18.18,87.4126490089111,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.31,6.61
1.0,1.6,0.116073782270672,Kellwasser,1.0,0.5,18.18,84.43032129434869,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.21,14.86
0.9,1.6,0.0889323500829156,Kellwasser,1.0,0.5,18.18,81.7276886664331,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.11,27.61
0.8,1.6,0.064734578463912,Kellwasser,1.0,0.5,18.18,79.32083826744929,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.01,36.97
1.2,1.7,0.2140207368724482,Kellwasser,1.0,0.5,18.18,108.51944534806536,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.42,6.06
1.1,1.7,0.1039020152758775,Kellwasser,1.0,0.5,18.18,104.54254515934736,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.32,9.54
1.0,1.7,0.083249934592357,Kellwasser,1.0,0.5,18.18,101.07312846230344,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.22,20.46
0.9,1.7,0.0617148341074374,Kellwasser,1.0,0.5,18.18,97.93657955015078,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.12,31.47
0.8,1.7,0.0460863941447436,Kellwasser,1.0,0.5,18.18,95.1015026657842,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.02,42.84
1.2,1.8,0.1135146018726434,Kellwasser,1.0,0.5,18.18,127.4797978112474,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.43,6.61
1.1,1.8,0.0749619957694057,Kellwasser,1.0,0.5,18.18,122.87904974073172,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.33,14.04
1.0,1.8,0.0581219545677293,Kellwasser,1.0,0.5,18.18,118.78387158503756,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.23,25.14
0.9,1.8,0.0433044259658597,Kellwasser,1.0,0.5,18.18,115.1013348135166,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.13,34.68
0.8,1.8,0.0252141415401522,Kellwasser,1.0,0.5,18.18,111.84769391547889,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5c.dat.03,45.41
