,index,pO2_bg,PO4_bg,mscore_bg,State_bg,pCO2_bg,efolding (m)_bg,globe_avg_temp (C)_bg,dissolved_O2_sur (molkg-1x1E6)_bg,file_bg,benthic_anoxia_bg,pO2_ev,PO4_ev,mscore_ev,State_ev,pCO2_ev,efolding (m)_ev,globe_avg_temp (C)_ev,dissolved_O2_sur (molkg-1x1E6)_ev,file_ev,benthic_anoxia_ev,PO4_change,pO2_change,temp_change,benthic_anoxia_change,efolding_change,O2_change,rmse
205,204,0.9,0.8,0.414501043,Background,5.0,0.75,24.06,166.1389542,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.13,1.83,0.8,1.2,0.534846015,Kellwasser,0.75,1.0,17.06,130.6640625,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,15.69,0.4,-0.1,-7.0,13.86,0.25,-35.4748917,23.3732518030016
231,230,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,0.8,1.2,0.534846015,Kellwasser,0.75,1.0,17.06,130.6640625,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,15.69,0.3,-0.2,-7.0,13.58,0.25,-72.8867307,23.381252512496154
162,161,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,0.8,1.2,0.534846015,Kellwasser,0.75,1.0,17.06,130.6640625,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,15.69,0.3,-0.2,-7.0,13.58,0.25,-72.8867307,23.381252512496154
65,64,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.2,1.5,0.627748193,Kellwasser,1.0,0.75,18.18,78.00653839,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.40,6.61,0.5,0.1,-3.28,5.23,0.0,-7.83411087,23.385897784238136
54,53,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.0,1.5,0.447463833,Kellwasser,0.75,0.75,17.06,75.25343972,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,8.53,0.5,-0.1,-4.4,7.15,0.0,-10.58720954,23.5556451031791
375,374,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,1.0,1.6,0.575716022,Kellwasser,0.75,1.0,17.06,97.3596907,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.21,18.07,0.5,0.0,-4.4,14.13,0.0,-9.7968659,23.608846259129447
176,175,0.8,0.7,0.3879819,Background,5.0,0.75,24.06,130.5182668,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.02,1.83,0.7,0.9,0.595034345,Kellwasser,0.75,0.75,17.06,129.9684955,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5d.dat.44,6.88,0.2,-0.1,-7.0,5.05,0.0,-0.5497713,23.625087065114517
107,106,0.8,0.7,0.3879819,Background,5.0,0.75,24.06,130.5182668,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.02,1.83,0.7,0.9,0.595034345,Kellwasser,0.75,0.75,17.06,129.9684955,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5d.dat.44,6.88,0.2,-0.1,-7.0,5.05,0.0,-0.5497713,23.625087065114517
83,82,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.1,1.6,0.455580778,Kellwasser,0.75,0.75,17.06,94.77377171,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.31,7.98,0.5,-0.1,-4.4,6.33,0.0,-16.77108959,23.64196743178575
267,266,1.2,1.1,0.370451494,Background,5.0,0.75,24.06,100.7840037,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.41,2.29,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.3,-0.2,-5.88,8.81,0.0,78.918165,23.725364797305517
358,357,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,0.9,1.4,0.394946273,Kellwasser,0.75,0.75,17.06,173.7303537,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,11.47,0.3,-0.1,-4.4,7.53,-0.25,66.5737971,23.74456891817458
445,444,1.1,1.1,0.355966851,Background,5.0,1.0,24.06,102.5284655,Devon370Ma_1xRemin_5xpCO2.pO2xPO4_5x5b.dat.31,3.67,0.9,1.4,0.66094357,Kellwasser,1.0,0.75,18.18,169.6706604,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,14.68,0.3,-0.2,-5.88,11.01,-0.25,67.1421949,24.009989608793724
443,442,1.1,1.1,0.355966851,Background,5.0,1.0,24.06,102.5284655,Devon370Ma_1xRemin_5xpCO2.pO2xPO4_5x5b.dat.31,3.67,0.9,1.3,0.66094357,Kellwasser,1.0,0.75,18.18,145.8663173,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,14.68,0.2,-0.2,-5.88,11.01,-0.25,43.3378518,24.009989608793724
460,459,1.2,1.2,0.365956576,Background,5.0,1.0,24.06,122.8022011,Devon370Ma_1xRemin_5xpCO2.pO2xPO4_5x5b.dat.42,3.58,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.2,-0.2,-5.88,7.52,-0.25,56.8999676,24.041151758339016
335,334,0.9,1.0,0.356375169,Background,2.5,1.0,21.46,83.33381993,251103.pO2xPO4_5x5b.dat.10,3.94,0.9,1.4,0.636716441,Kellwasser,0.75,1.0,17.06,187.3711735,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,17.43,0.4,0.0,-4.4,13.49,0.0,104.0373536,24.072785053043493
246,245,1.1,1.0,0.390493104,Background,5.0,0.75,24.06,77.53463433,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.30,2.29,0.9,1.3,0.66094357,Kellwasser,1.0,0.75,18.18,145.8663173,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,14.68,0.3,-0.2,-5.88,12.39,0.0,68.33168297,24.082862143301416
248,247,1.1,1.0,0.390493104,Background,5.0,0.75,24.06,77.53463433,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.30,2.29,0.9,1.4,0.66094357,Kellwasser,1.0,0.75,18.18,169.6706604,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,14.68,0.4,-0.2,-5.88,12.39,0.0,92.13602607,24.082862143301416
373,372,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,1.0,1.5,0.576999912,Kellwasser,0.75,1.0,17.06,80.04620759,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,12.84,0.4,0.0,-4.4,8.9,0.0,-27.11034901,24.12069607223315
32,31,1.2,0.9,0.352479784,Background,5.0,0.5,24.06,223.9596215,Devon370Ma_050xRemin_5xpCO2.pO2xPO4_5x5a.dat.44,1.19,1.0,1.3,0.679021468,Kellwasser,1.0,0.75,18.18,154.1479141,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.23,7.52,0.4,-0.2,-5.88,6.33,0.25,-69.8117074,24.12986780557948
170,169,0.8,0.7,0.3879819,Background,5.0,0.75,24.06,130.5182668,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.02,1.83,0.7,1.0,0.412032842,Kellwasser,1.0,0.5,18.18,16.13882705,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5e.dat.40,13.58,0.3,-0.1,-5.88,11.75,-0.25,-114.3794398,24.184745434321687
101,100,0.8,0.7,0.3879819,Background,5.0,0.75,24.06,130.5182668,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.02,1.83,0.7,1.0,0.412032842,Kellwasser,1.0,0.5,18.18,16.13882705,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5e.dat.40,13.58,0.3,-0.1,-5.88,11.75,-0.25,-114.3794398,24.184745434321687
429,428,1.2,1.1,0.355242122,Background,5.0,1.0,24.06,109.5454572,Devon370Ma_1xRemin_5xpCO2.pO2xPO4_5x5b.dat.41,2.57,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.3,-0.2,-5.88,8.53,-0.25,70.1567115,24.276712401257925
218,217,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.3,-0.1,-5.88,7.16,0.0,-79.5762898,24.36210336694212
149,148,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.3,-0.1,-5.88,7.16,0.0,-79.5762898,24.36210336694212
345,344,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,1.2,1.7,0.472367969,Kellwasser,1.0,0.75,18.18,113.443406,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.42,9.91,0.6,0.1,-3.28,6.06,-0.25,-0.2531961,24.383598654560053
266,265,1.2,1.1,0.370451494,Background,5.0,0.75,24.06,100.7840037,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.41,2.29,1.0,1.3,0.679021468,Kellwasser,1.0,0.75,18.18,154.1479141,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.23,7.52,0.2,-0.2,-5.88,5.23,0.0,53.3639104,24.418382868560915
4,3,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.1,1.5,0.590360128,Kellwasser,0.75,0.75,17.06,77.98270963,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.30,7.06,0.6,-0.1,-4.4,5.96,0.25,-161.331569,24.430234161206684
51,50,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.0,1.4,0.615350876,Kellwasser,0.75,0.75,17.06,183.8741737,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.24,7.8,0.4,-0.1,-4.4,6.42,0.0,98.03352444,24.44423829977507
139,138,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,0.8,1.1,0.512140493,Kellwasser,1.0,0.5,18.18,94.47151388,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,8.26,0.2,-0.2,-5.88,6.15,-0.25,-109.0792793,24.61239631466736
208,207,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,0.8,1.1,0.512140493,Kellwasser,1.0,0.5,18.18,94.47151388,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,8.26,0.2,-0.2,-5.88,6.15,-0.25,-109.0792793,24.61239631466736
355,354,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,1.1,1.8,0.429420913,Kellwasser,0.75,1.0,17.06,141.0442492,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.33,18.35,0.7,0.0,-4.4,14.5,0.0,27.3476471,24.698579652189984
393,392,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.2,1.9,0.49245255,Kellwasser,0.75,1.0,17.06,170.2301379,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.44,10.64,0.7,0.0,-4.4,7.8,0.0,24.9365549,24.843720704165314
392,391,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.2,1.8,0.49245255,Kellwasser,0.75,1.0,17.06,146.8665869,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.43,10.64,0.6,0.0,-4.4,7.8,0.0,1.5730039,24.843720704165314
301,300,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.9,1.4,0.394946273,Kellwasser,0.75,0.75,17.06,173.7303537,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,11.47,0.4,-0.1,-4.4,8.72,-0.25,85.89055505,24.924070783763558
324,323,0.9,1.0,0.356375169,Background,2.5,1.0,21.46,83.33381993,251103.pO2xPO4_5x5b.dat.10,3.94,0.8,1.2,0.581754066,Kellwasser,0.75,0.75,17.06,121.8285979,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,11.01,0.2,-0.1,-4.4,7.07,-0.25,38.49477797,24.953711564164458
442,441,1.1,1.1,0.355966851,Background,5.0,1.0,24.06,102.5284655,Devon370Ma_1xRemin_5xpCO2.pO2xPO4_5x5b.dat.31,3.67,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.1,-0.2,-5.88,5.6,-0.25,21.4460379,25.053341946785963
22,21,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.1,1.7,0.554011959,Kellwasser,0.75,1.0,17.06,120.2411222,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.32,13.67,0.8,-0.1,-4.4,12.57,0.5,-119.0731564,25.206914903593816
381,380,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.1,1.6,0.455580778,Kellwasser,0.75,0.75,17.06,94.77377171,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.31,7.98,0.4,-0.1,-4.4,5.14,-0.25,-50.51981129,25.31391453624544
80,79,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.1,1.5,0.590360128,Kellwasser,0.75,0.75,17.06,77.98270963,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.30,7.06,0.4,-0.1,-4.4,5.41,0.0,-33.56215167,25.358651599433426
2,1,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.1,1.4,0.732292732,Kellwasser,0.75,0.75,17.06,194.9075377,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.34,6.15,0.5,-0.1,-4.4,5.05,0.25,-44.4067409,25.395114316365778
334,333,0.9,1.0,0.356375169,Background,2.5,1.0,21.46,83.33381993,251103.pO2xPO4_5x5b.dat.10,3.94,0.9,1.3,0.503735592,Kellwasser,0.75,1.0,17.06,161.3606291,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.13,11.56,0.3,0.0,-4.4,7.62,0.0,78.02680917,25.46195529225716
5,4,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.0,1.5,0.447463833,Kellwasser,0.75,0.75,17.06,75.25343972,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,8.53,0.6,-0.2,-4.4,7.43,0.25,-164.0608389,25.590713199329876
299,298,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.9,1.3,0.607251064,Kellwasser,0.75,0.75,17.06,149.5253819,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.13,8.26,0.3,-0.1,-4.4,5.51,-0.25,61.68558325,25.65840744026261
281,280,0.9,0.9,0.351258549,Background,2.5,1.0,21.46,217.7454153,251103.pO2xPO4_5x5a.dat.14,2.84,0.8,1.2,0.581754066,Kellwasser,0.75,0.75,17.06,121.8285979,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,11.01,0.3,-0.1,-4.4,8.17,-0.25,-95.9168174,25.69646338313355
128,127,0.9,0.8,0.414501043,Background,5.0,0.75,24.06,166.1389542,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.13,1.83,0.8,1.1,0.684237598,Kellwasser,1.0,0.75,18.18,103.7711627,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,12.57,0.3,-0.1,-5.88,10.74,0.0,-62.3677915,25.799869765768403
197,196,0.9,0.8,0.414501043,Background,5.0,0.75,24.06,166.1389542,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.13,1.83,0.8,1.1,0.684237598,Kellwasser,1.0,0.75,18.18,103.7711627,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,12.57,0.3,-0.1,-5.88,10.74,0.0,-62.3677915,25.799869765768403
199,198,0.9,0.8,0.414501043,Background,5.0,0.75,24.06,166.1389542,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.13,1.83,0.8,1.2,0.684237598,Kellwasser,1.0,0.75,18.18,118.3068962,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.02,12.57,0.4,-0.1,-5.88,10.74,0.0,-47.832058,25.799869765768403
130,129,0.9,0.8,0.414501043,Background,5.0,0.75,24.06,166.1389542,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.13,1.83,0.8,1.2,0.684237598,Kellwasser,1.0,0.75,18.18,118.3068962,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.02,12.57,0.4,-0.1,-5.88,10.74,0.0,-47.832058,25.799869765768403
319,318,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,1.0,1.5,0.576999912,Kellwasser,0.75,1.0,17.06,80.04620759,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,12.84,0.5,0.0,-4.4,10.09,0.0,-7.79359106,25.85142717292624
244,243,1.1,1.0,0.390493104,Background,5.0,0.75,24.06,77.53463433,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.30,2.29,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.2,-0.2,-5.88,6.98,0.0,46.43986907,25.895047706498083
81,80,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.0,1.5,0.447463833,Kellwasser,0.75,0.75,17.06,75.25343972,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,8.53,0.4,-0.2,-4.4,6.88,0.0,-36.29142158,25.93619065915686
97,96,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.1,1.7,0.554011959,Kellwasser,0.75,1.0,17.06,120.2411222,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.32,13.67,0.6,-0.1,-4.4,12.02,0.25,8.6962609,25.97669168781724
424,423,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.1,1.8,0.429420913,Kellwasser,0.75,1.0,17.06,141.0442492,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.33,18.35,0.5,-0.1,-4.4,14.77,0.0,-29.105824,26.099711524091393
19,18,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.2,1.8,0.375039434,Kellwasser,1.0,0.75,18.18,133.0883533,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.43,12.75,0.9,0.0,-3.28,11.65,0.25,-106.2259253,26.2905212163628
294,293,0.9,0.9,0.351258549,Background,2.5,1.0,21.46,217.7454153,251103.pO2xPO4_5x5a.dat.14,2.84,0.9,1.4,0.636716441,Kellwasser,0.75,1.0,17.06,187.3711735,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,17.43,0.5,0.0,-4.4,14.59,0.0,-30.3742418,26.34547896703737
49,48,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.0,1.3,0.740030777,Kellwasser,0.75,0.75,17.06,157.7604708,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.23,6.51,0.3,-0.1,-4.4,5.13,0.0,71.91982154,26.436120321888374
408,407,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,1.0,1.6,0.575716022,Kellwasser,0.75,1.0,17.06,97.3596907,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.21,18.07,0.4,-0.1,-4.4,14.22,0.0,-38.7310865,26.507874799591153
148,147,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,0.8,1.1,0.684237598,Kellwasser,1.0,0.75,18.18,103.7711627,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,12.57,0.2,-0.2,-5.88,10.46,0.0,-99.7796305,26.51630359168546
217,216,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,0.8,1.1,0.684237598,Kellwasser,1.0,0.75,18.18,103.7711627,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,12.57,0.2,-0.2,-5.88,10.46,0.0,-99.7796305,26.51630359168546
219,218,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,0.8,1.2,0.684237598,Kellwasser,1.0,0.75,18.18,118.3068962,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.02,12.57,0.3,-0.2,-5.88,10.46,0.0,-85.243897,26.51630359168546
150,149,1.0,0.9,0.427189722,Background,5.0,0.75,24.06,203.5507932,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.24,2.11,0.8,1.2,0.684237598,Kellwasser,1.0,0.75,18.18,118.3068962,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.02,12.57,0.3,-0.2,-5.88,10.46,0.0,-85.243897,26.51630359168546
94,93,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.2,1.8,0.375039434,Kellwasser,1.0,0.75,18.18,133.0883533,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.43,12.75,0.7,0.0,-3.28,11.1,0.0,21.543492,26.864932987264044
353,352,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,1.1,1.7,0.554011959,Kellwasser,0.75,1.0,17.06,120.2411222,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.32,13.67,0.6,0.0,-4.4,9.82,0.0,6.5445201,27.01247518209621
293,292,0.9,0.9,0.351258549,Background,2.5,1.0,21.46,217.7454153,251103.pO2xPO4_5x5a.dat.14,2.84,0.9,1.3,0.503735592,Kellwasser,0.75,1.0,17.06,161.3606291,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.13,11.56,0.4,0.0,-4.4,8.72,0.0,-56.3847862,27.031384629890933
52,51,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,0.9,1.4,0.394946273,Kellwasser,0.75,0.75,17.06,173.7303537,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,11.47,0.4,-0.2,-4.4,10.09,0.0,87.88970444,27.169624902879995
422,421,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.1,1.7,0.554011959,Kellwasser,0.75,1.0,17.06,120.2411222,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.32,13.67,0.4,-0.1,-4.4,10.09,0.0,-49.908951,27.24089762976266
21,20,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.1,1.6,0.5543525,Kellwasser,0.75,1.0,17.06,100.9647749,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.31,10.09,0.7,-0.1,-4.4,8.99,0.5,-138.3495037,27.26655589681079
418,417,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.2,1.8,0.375039434,Kellwasser,1.0,0.75,18.18,133.0883533,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.43,12.75,0.5,0.0,-3.28,9.17,-0.25,-37.0617199,27.475319214721253
17,16,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.2,1.7,0.472367969,Kellwasser,1.0,0.75,18.18,113.443406,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.42,9.91,0.8,0.0,-3.28,8.81,0.25,-125.8708726,27.55537421552316
351,350,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,1.1,1.6,0.5543525,Kellwasser,0.75,1.0,17.06,100.9647749,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.31,10.09,0.5,0.0,-4.4,6.24,0.0,-12.7318272,27.679322935356712
